,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,hashtag,frequency
24790,24790,24790,24790,24790,24790,taratruth,1
24791,24791,24791,24791,24791,24791,tardenacional,1
24792,24792,24792,24792,24792,24792,tarezameenfoundation,2
24793,24793,24793,24793,24793,24793,target,5
24794,24794,24794,24794,24794,24794,targeted,57
24795,24795,24795,24795,24795,24795,targetedgirls,1
24796,24796,24796,24796,24796,24796,targetedharassement,3
24797,24797,24797,24797,24797,24797,targetedharassment,15
24798,24798,24798,24798,24798,24798,targetedharassments,1
24799,24799,24799,24799,24799,24799,targetedharrasment,3
24800,24800,24800,24800,24800,24800,targetedharrassement,1
24801,24801,24801,24801,24801,24801,targetedharrassment,3
24802,24802,24802,24802,24802,24802,targetedhurassment,1
24803,24803,24803,24803,24803,24803,targetedindividual,7
24804,24804,24804,24804,24804,24804,targetedindividuals,10
24805,24805,24805,24805,24805,24805,targetedonlineharassment,1
24806,24806,24806,24806,24806,24806,targetedtoo,1
24807,24807,24807,24807,24807,24807,targetedviolence,1
24808,24808,24808,24808,24808,24808,targetharassment,1
24809,24809,24809,24809,24809,24809,targeting,21
24810,24810,24810,24810,24810,24810,targetingwomen,1
24811,24811,24811,24811,24811,24811,targets,22
24812,24812,24812,24812,24812,24812,targettedindividual,1
24813,24813,24813,24813,24813,24813,targettor,1
24814,24814,24814,24814,24814,24814,tarynmanning,57
24815,24815,24815,24815,24815,24815,tas,1
24816,24816,24816,24816,24816,24816,tasgov,1
24817,24817,24817,24817,24817,24817,tasha,1
24818,24818,24818,24818,24818,24818,tashak,2
24819,24819,24819,24819,24819,24819,taskforces,1
24820,24820,24820,24820,24820,24820,taskmaster,1
24821,24821,24821,24821,24821,24821,tasman,1
24822,24822,24822,24822,24822,24822,tasmania,2
24823,24823,24823,24823,24823,24823,taspol,1
24824,24824,24824,24824,24824,24824,tassie,1
24825,24825,24825,24825,24825,24825,tatagroup,1
24826,24826,24826,24826,24826,24826,tatayoung,1
24827,24827,24827,24827,24827,24827,tatsatchronicle,2
24828,24828,24828,24828,24828,24828,tattisquad,1
24829,24829,24829,24829,24829,24829,taunting,1
24830,24830,24830,24830,24830,24830,taunts,1
24831,24831,24831,24831,24831,24831,tautak,1
24832,24832,24832,24832,24832,24832,taxidermy,1
24833,24833,24833,24833,24833,24833,taylornicoledean,1
24834,24834,24834,24834,24834,24834,taylorswift,8
24835,24835,24835,24835,24835,24835,taylorswiftfans,1
24836,24836,24836,24836,24836,24836,tbay,4
24837,24837,24837,24837,24837,24837,tbe,38
24838,24838,24838,24838,24838,24838,tbkid,1
24839,24839,24839,24839,24839,24839,tboss,1
24840,24840,24840,24840,24840,24840,tbt,14
24841,24841,24841,24841,24841,24841,tbw,1
24842,24842,24842,24842,24842,24842,tbwa,1
24843,24843,24843,24843,24843,24843,tbyt,1
24844,24844,24844,24844,24844,24844,tbytsummerdare,4
24845,24845,24845,24845,24845,24845,tc,3
24846,24846,24846,24846,24846,24846,tca,3
24847,24847,24847,24847,24847,24847,tcea2020,1
24848,24848,24848,24848,24848,24848,tcm,3
24849,24849,24849,24849,24849,24849,tcot,1
24850,24850,24850,24850,24850,24850,tcs,1
24851,24851,24851,24851,24851,24851,tcusm,2
24852,24852,24852,24852,24852,24852,tdah,1
24853,24853,24853,24853,24853,24853,tdawg,1
24854,24854,24854,24854,24854,24854,tdawgmusic,1
24855,24855,24855,24855,24855,24855,tde,1
24856,24856,24856,24856,24856,24856,tdor,1
24857,24857,24857,24857,24857,24857,tdor2019,1
24858,24858,24858,24858,24858,24858,tdp,1
24859,24859,24859,24859,24859,24859,tdr,1
24860,24860,24860,24860,24860,24860,tds,1
24861,24861,24861,24861,24861,24861,tdsbpink,1
24862,24862,24862,24862,24862,24862,tdvam,2
24863,24863,24863,24863,24863,24863,tdvm,2
24864,24864,24864,24864,24864,24864,tea,4
24865,24865,24865,24865,24865,24865,teaaccounts,3
24866,24866,24866,24866,24866,24866,teach,4
24867,24867,24867,24867,24867,24867,teachc24,1
24868,24868,24868,24868,24868,24868,teachcoast,1
24869,24869,24869,24869,24869,24869,teachempathy,1
24870,24870,24870,24870,24870,24870,teacher,58
24871,24871,24871,24871,24871,24871,teacher5oclockclub,3
24872,24872,24872,24872,24872,24872,teachercon,1
24873,24873,24873,24873,24873,24873,teachercpd,1
24874,24874,24874,24874,24874,24874,teacherdada,1
24875,24875,24875,24875,24875,24875,teachered,1
24876,24876,24876,24876,24876,24876,teachergoals,1
24877,24877,24877,24877,24877,24877,teacherharassed,1
24878,24878,24878,24878,24878,24878,teacherlife,8
24879,24879,24879,24879,24879,24879,teachers,315
24880,24880,24880,24880,24880,24880,teachersafetyisessential,2
24881,24881,24881,24881,24881,24881,teacherscurriculum,1
24882,24882,24882,24882,24882,24882,teachersfollowteachers,1
24883,24883,24883,24883,24883,24883,teachersleading,6
24884,24884,24884,24884,24884,24884,teachersmatter,2
24885,24885,24885,24885,24885,24885,teachersofig,1
24886,24886,24886,24886,24886,24886,teachersofinstagram,2
24887,24887,24887,24887,24887,24887,teachersperceptions,1
24888,24888,24888,24888,24888,24888,teachersrock,1
24889,24889,24889,24889,24889,24889,teachersteaching,1
24890,24890,24890,24890,24890,24890,teachersunions,1
24891,24891,24891,24891,24891,24891,teacherthoughts,1
24892,24892,24892,24892,24892,24892,teachertips,2
24893,24893,24893,24893,24893,24893,teachertools,2
24894,24894,24894,24894,24894,24894,teachertraining,1
24895,24895,24895,24895,24895,24895,teachertwitter,10
24896,24896,24896,24896,24896,24896,teachervictimization,1
24897,24897,24897,24897,24897,24897,teacherwel,1
24898,24898,24898,24898,24898,24898,teacherwelfare,2
24899,24899,24899,24899,24899,24899,teaches,1
24900,24900,24900,24900,24900,24900,teachfromhome,1
24901,24901,24901,24901,24901,24901,teaching,25
24902,24902,24902,24902,24902,24902,teachingbrisenos,1
24903,24903,24903,24903,24903,24903,teachingcertificate,1
24904,24904,24904,24904,24904,24904,teachinginapandemic,2
24905,24905,24905,24905,24905,24905,teachingonline,2
24906,24906,24906,24906,24906,24906,teachingqld,2
24907,24907,24907,24907,24907,24907,teachingresources,2
24908,24908,24908,24908,24908,24908,teachinternet,1
24909,24909,24909,24909,24909,24909,teachkindness,2
24910,24910,24910,24910,24910,24910,teachourchildren,1
24911,24911,24911,24911,24911,24911,teachsdgs,1
24912,24912,24912,24912,24912,24912,teachthechildren,1
24913,24913,24913,24913,24913,24913,teachthem,1
24914,24914,24914,24914,24914,24914,teachtheyouth,1
24915,24915,24915,24915,24915,24915,teachyorkscoast,1
24916,24916,24916,24916,24916,24916,teachyourkid,1
24917,24917,24917,24917,24917,24917,teakisi,1
24918,24918,24918,24918,24918,24918,team,3
24919,24919,24919,24919,24919,24919,team07,1
24920,24920,24920,24920,24920,24920,team100,1
24921,24921,24921,24921,24921,24921,team2,1
24922,24922,24922,24922,24922,24922,teamam,4
24923,24923,24923,24923,24923,24923,teamaston,1
24924,24924,24924,24924,24924,24924,teamcameroon,2
24925,24925,24925,24925,24925,24925,teamcanada,1
24926,24926,24926,24926,24926,24926,teamcdsbeo,1
24927,24927,24927,24927,24927,24927,teamchristie,1
24928,24928,24928,24928,24928,24928,teamcobrakai,1
24929,24929,24929,24929,24929,24929,teamculture,1
24930,24930,24930,24930,24930,24930,teamdb,1
24931,24931,24931,24931,24931,24931,teamdcs,1
24932,24932,24932,24932,24932,24932,teamdeepnerd,1
24933,24933,24933,24933,24933,24933,teamfiji,1
24934,24934,24934,24934,24934,24934,teamgiri,1
24935,24935,24935,24935,24935,24935,teamiggnite,1
24936,24936,24936,24936,24936,24936,teamina,1
24937,24937,24937,24937,24937,24937,teamjaipurpolice,2
24938,24938,24938,24938,24938,24938,teamjoe,1
24939,24939,24939,24939,24939,24939,teamkennedy,5
24940,24940,24940,24940,24940,24940,teamlakay,1
24941,24941,24941,24941,24941,24941,teammate,1
24942,24942,24942,24942,24942,24942,teammdlz,1
24943,24943,24943,24943,24943,24943,teammelaninqueen,1
24944,24944,24944,24944,24944,24944,teammieescotland,1
24945,24945,24945,24945,24945,24945,teamnawab,1
24946,24946,24946,24946,24946,24946,teamnick,1
24947,24947,24947,24947,24947,24947,teamnicoleeggert,1
24948,24948,24948,24948,24948,24948,teamnls,1
24949,24949,24949,24949,24949,24949,teamnobull,1
24950,24950,24950,24950,24950,24950,teamoalberto,1
24951,24951,24951,24951,24951,24951,teampnp,1
24952,24952,24952,24952,24952,24952,teams,2
24953,24953,24953,24953,24953,24953,teamsnape,1
24954,24954,24954,24954,24954,24954,teamsnlsuperfriends,1
24955,24955,24955,24955,24955,24955,teamstephen,1
24956,24956,24956,24956,24956,24956,teamtinafierce,2
24957,24957,24957,24957,24957,24957,teamukfast,1
24958,24958,24958,24958,24958,24958,teamwha,1
24959,24959,24959,24959,24959,24959,teamwhr,1
24960,24960,24960,24960,24960,24960,teamwill,2
24961,24961,24961,24961,24961,24961,teamwoojin,16
24962,24962,24962,24962,24962,24962,teamwork,4
24963,24963,24963,24963,24963,24963,teamwte,1
24964,24964,24964,24964,24964,24964,teamyoutube,3
24965,24965,24965,24965,24965,24965,teargaslighting,1
24966,24966,24966,24966,24966,24966,tears,1
24967,24967,24967,24967,24967,24967,teartalk,13
24968,24968,24968,24968,24968,24968,teasing,4
24969,24969,24969,24969,24969,24969,teatalk,1
24970,24970,24970,24970,24970,24970,teatro,2
24971,24971,24971,24971,24971,24971,tebingtinggibersinar,1
24972,24972,24972,24972,24972,24972,tech,202
24973,24973,24973,24973,24973,24973,tech2endgbv,5
24974,24974,24974,24974,24974,24974,tech4all,2
24975,24975,24975,24975,24975,24975,tech4good,19
24976,24976,24976,24976,24976,24976,techabuse,4
24977,24977,24977,24977,24977,24977,techaddiction,3
24978,24978,24978,24978,24978,24978,techagreement,2
24979,24979,24979,24979,24979,24979,techandteens,1
24980,24980,24980,24980,24980,24980,techanthropologists,1
24981,24981,24981,24981,24981,24981,techappteks,1
24982,24982,24982,24982,24982,24982,techbacklash,1
24983,24983,24983,24983,24983,24983,techcamp2019,1
24984,24984,24984,24984,24984,24984,techchampions,1
24985,24985,24985,24985,24985,24985,techcompany,1
24986,24986,24986,24986,24986,24986,teched,2
24987,24987,24987,24987,24987,24987,techeducation,1
24988,24988,24988,24988,24988,24988,techedvocate,1
24989,24989,24989,24989,24989,24989,techenttv,12
24990,24990,24990,24990,24990,24990,techethics,1
24991,24991,24991,24991,24991,24991,techfacilitatedviolence,1
24992,24992,24992,24992,24992,24992,techfect20,1
24993,24993,24993,24993,24993,24993,techfest2019,1
24994,24994,24994,24994,24994,24994,techfirms,1
24995,24995,24995,24995,24995,24995,techforgood,32
24996,24996,24996,24996,24996,24996,techforlearning,1
24997,24997,24997,24997,24997,24997,techfoundations,1
24998,24998,24998,24998,24998,24998,techfriyay,1
24999,24999,24999,24999,24999,24999,techgadgets,1
25000,25000,25000,25000,25000,25000,techgalena,1
25001,25001,25001,25001,25001,25001,techgeekguru,1
25002,25002,25002,25002,25002,25002,techgiants,2
25003,25003,25003,25003,25003,25003,techgirlzathome,2
25004,25004,25004,25004,25004,25004,techhealthychildren,1
25005,25005,25005,25005,25005,25005,techhealthyfamily,1
25006,25006,25006,25006,25006,25006,techies,1
25007,25007,25007,25007,25007,25007,techindustry,2
25008,25008,25008,25008,25008,25008,techinnovation,1
25009,25009,25009,25009,25009,25009,techjunkienews,1
25010,25010,25010,25010,25010,25010,techkids,1
25011,25011,25011,25011,25011,25011,techleaders,1
25012,25012,25012,25012,25012,25012,techmedia,1
25013,25013,25013,25013,25013,25013,technews,46
25014,25014,25014,25014,25014,25014,technewsupdates,1
25015,25015,25015,25015,25015,25015,technicalguruji,2
25016,25016,25016,25016,25016,25016,technicalnews,3
25017,25017,25017,25017,25017,25017,technics,1
25018,25018,25018,25018,25018,25018,techno,3
25019,25019,25019,25019,25019,25019,technocrat,1
25020,25020,25020,25020,25020,25020,technocrats,1
25021,25021,25021,25021,25021,25021,technolgies,1
25022,25022,25022,25022,25022,25022,technological,3
25023,25023,25023,25023,25023,25023,technologicalcrimes,1
25024,25024,25024,25024,25024,25024,technologie,1
25025,25025,25025,25025,25025,25025,technologiemw,6
25026,25026,25026,25026,25026,25026,technologies,14
25027,25027,25027,25027,25027,25027,technology,333
25028,25028,25028,25028,25028,25028,technologyaddiction,1
25029,25029,25029,25029,25029,25029,technologyforall,1
25030,25030,25030,25030,25030,25030,technologykhabar,1
25031,25031,25031,25031,25031,25031,technologylaw,2
25032,25032,25032,25032,25032,25032,technologylawsouthafrica,1
25033,25033,25033,25033,25033,25033,technologynews,11
25034,25034,25034,25034,25034,25034,technologyrocks,3
25035,25035,25035,25035,25035,25035,technologysolutions,1
25036,25036,25036,25036,25036,25036,technologytheft,1
25037,25037,25037,25037,25037,25037,technologytrends,2
25038,25038,25038,25038,25038,25038,technologywithahumantouch,1
25039,25039,25039,25039,25039,25039,technostress,1
25040,25040,25040,25040,25040,25040,techohalic,4
25041,25041,25041,25041,25041,25041,techology,1
25042,25042,25042,25042,25042,25042,techpause,1
25043,25043,25043,25043,25043,25043,techplayers,3
25044,25044,25044,25044,25044,25044,techreporter,1
25045,25045,25045,25045,25045,25045,techright,1
25046,25046,25046,25046,25046,25046,techrisks,1
25047,25047,25047,25047,25047,25047,techsafety,2
25048,25048,25048,25048,25048,25048,techsecurity,1
25049,25049,25049,25049,25049,25049,techshala,1
25050,25050,25050,25050,25050,25050,techshouters,1
25051,25051,25051,25051,25051,25051,techsolutions,1
25052,25052,25052,25052,25052,25052,techstrategy,1
25053,25053,25053,25053,25053,25053,techsupport,3
25054,25054,25054,25054,25054,25054,techtalk,2
25055,25055,25055,25055,25055,25055,techterms,1
25056,25056,25056,25056,25056,25056,techthursday,2
25057,25057,25057,25057,25057,25057,techtips,50
25058,25058,25058,25058,25058,25058,techtrends,1
25059,25059,25059,25059,25059,25059,techtuesday,6
25060,25060,25060,25060,25060,25060,techtyranny,1
25061,25061,25061,25061,25061,25061,techuncode,1
25062,25062,25062,25062,25062,25062,techviolence,3
25063,25063,25063,25063,25063,25063,techwithmba,1
25064,25064,25064,25064,25064,25064,techx,1
25065,25065,25065,25065,25065,25065,techxfeatured,1
25066,25066,25066,25066,25066,25066,techxmedia,1
25067,25067,25067,25067,25067,25067,teckies,1
25068,25068,25068,25068,25068,25068,tecnoadiccion,1
25069,25069,25069,25069,25069,25069,tecnociencia,2
25070,25070,25070,25070,25070,25070,tecnoestrés,1
25071,25071,25071,25071,25071,25071,tecnologia,24
25072,25072,25072,25072,25072,25072,tecnologias,1
25073,25073,25073,25073,25073,25073,tecnología,8
25074,25074,25074,25074,25074,25074,tecnotips,3
25075,25075,25075,25075,25075,25075,ted,1
25076,25076,25076,25076,25076,25076,tedcruz,1
25077,25077,25077,25077,25077,25077,tedcruzsyndrome,1
25078,25078,25078,25078,25078,25078,tedtalk,3
25079,25079,25079,25079,25079,25079,tedtalks,2
25080,25080,25080,25080,25080,25080,tedx,2
25081,25081,25081,25081,25081,25081,tedxboise,1
25082,25082,25082,25082,25082,25082,tedxjoburgwomen,2
25083,25083,25083,25083,25083,25083,tedxpathumwan,1
25084,25084,25084,25084,25084,25084,tedxspeaker,1
25085,25085,25085,25085,25085,25085,tedxtalks,1
25086,25086,25086,25086,25086,25086,tedxyouthbangkok,1
25087,25087,25087,25087,25087,25087,teen,89
25088,25088,25088,25088,25088,25088,teenage,11
25089,25089,25089,25089,25089,25089,teenagedepression,1
25090,25090,25090,25090,25090,25090,teenagegirl,1
25091,25091,25091,25091,25091,25091,teenagegirls,5
25092,25092,25092,25092,25092,25092,teenagekids,1
25093,25093,25093,25093,25093,25093,teenagemotherssupport,1
25094,25094,25094,25094,25094,25094,teenagenbullies,1
25095,25095,25095,25095,25095,25095,teenager,56
25096,25096,25096,25096,25096,25096,teenagerproblems,1
25097,25097,25097,25097,25097,25097,teenagers,114
25098,25098,25098,25098,25098,25098,teenagersindepression,1
25099,25099,25099,25099,25099,25099,teenagesuicide,2
25100,25100,25100,25100,25100,25100,teenageworries,1
25101,25101,25101,25101,25101,25101,teenangels,1
25102,25102,25102,25102,25102,25102,teenblogger,1
25103,25103,25103,25103,25103,25103,teenboks,1
25104,25104,25104,25104,25104,25104,teenbook,5
25105,25105,25105,25105,25105,25105,teenbooks,4
25106,25106,25106,25106,25106,25106,teenboys,1
25107,25107,25107,25107,25107,25107,teenbullying,9
25108,25108,25108,25108,25108,25108,teencellphones,1
25109,25109,25109,25109,25109,25109,teencounseling,1
25110,25110,25110,25110,25110,25110,teencourt,2
25111,25111,25111,25111,25111,25111,teencyberbullying,1
25112,25112,25112,25112,25112,25112,teencybersmarts,1
25113,25113,25113,25113,25113,25113,teendating,3
25114,25114,25114,25114,25114,25114,teendatingviolence,4
25115,25115,25115,25115,25115,25115,teendefenses,1
25116,25116,25116,25116,25116,25116,teendepression,4
25117,25117,25117,25117,25117,25117,teendvmonth,2
25118,25118,25118,25118,25118,25118,teengirl,1
25119,25119,25119,25119,25119,25119,teengirls,6
25120,25120,25120,25120,25120,25120,teenhealth,7
25121,25121,25121,25121,25121,25121,teenhelp,5
25122,25122,25122,25122,25122,25122,teenissues,5
25123,25123,25123,25123,25123,25123,teenlgbt,1
25124,25124,25124,25124,25124,25124,teenlit,1
25125,25125,25125,25125,25125,25125,teenloneliness,1
25126,25126,25126,25126,25126,25126,teenmentalhealth,9
25127,25127,25127,25127,25127,25127,teenmom,2
25128,25128,25128,25128,25128,25128,teenparenting,1
25129,25129,25129,25129,25129,25129,teenpopularity,1
25130,25130,25130,25130,25130,25130,teenpower,2
25131,25131,25131,25131,25131,25131,teenpregnancy,1
25132,25132,25132,25132,25132,25132,teenpregnancypreventionprogram,1
25133,25133,25133,25133,25133,25133,teenquotes,1
25134,25134,25134,25134,25134,25134,teenromance,4
25135,25135,25135,25135,25135,25135,teens,462
25136,25136,25136,25136,25136,25136,teensagers,1
25137,25137,25137,25137,25137,25137,teensandscreens,1
25138,25138,25138,25138,25138,25138,teenscancode,1
25139,25139,25139,25139,25139,25139,teenshowcase2020,2
25140,25140,25140,25140,25140,25140,teensleep,1
25141,25141,25141,25141,25141,25141,teenspeak,2
25142,25142,25142,25142,25142,25142,teenspirit,1
25143,25143,25143,25143,25143,25143,teenstechandschool,1
25144,25144,25144,25144,25144,25144,teenstress,1
25145,25145,25145,25145,25145,25145,teenstyle,1
25146,25146,25146,25146,25146,25146,teensucide,1
25147,25147,25147,25147,25147,25147,teensuicde,1
25148,25148,25148,25148,25148,25148,teensuicide,8
25149,25149,25149,25149,25149,25149,teentalk,2
25150,25150,25150,25150,25150,25150,teentexting,1
